Feature,Importance,Taxon
b0761188dce6612071a8404434be3e25,0.0,d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Bacillales_H_361473; f__Bacillaceae_D_361233; g__Alkalicoccobacillus
9fd0432feeb29f1821d09cc69f1e938a,0.0,d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Micromonosporaceae; g__Allocatelliglobosispora
f59f79de0d5257d3428702b751c21f96,0.0,d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Mycobacteriaceae; g__Corynebacterium
6257f89d841be6b9681774f2dbc67daa,0.0,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Prevotella; s__Prevotella oris
2e3c634375438bc2153c526f14299d60,0.0,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales_505101; f__Rhizobiaceae; g__Mesorhizobium_I
867f073b74da51dbdb26391e54582920,0.0,d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales
725269cd3d534cb9b9d7c3d136949ee9,0.0,d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Tissierellales; f__Peptoniphilaceae; g__Parvimonas; s__Parvimonas micra
e036e8e13844f5a27c7994df678fb6e9,0.0,d__Bacteria; p__Actinomycetota; c__UBA4738_401450; o__UBA4738; f__HRBIN12; g__AC-51; s__AC-51 sp005883885
3fdccbf9c8e6d8e62c1ff20e8eac9150,0.0,d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Paenibacillales; f__Paenibacillaceae_367444
08da13e01f0f4eae13f7b0580fdabc5a,0.0,d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales_A_650611; f__Pseudomonadaceae; g__Pseudomonas_E_647464
c309db2f39f02fddd64a19aae3e631fc,0.0,d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Neisseriaceae; g__; s__
d9ca14d8e28ec68bc6dbb1b8387109f5,0.0,d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae
20fa8b4b8b9c60244ab6ab9b2cf37e33,0.0,d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Cardiobacteriales; f__Wohlfahrtiimonadaceae; g__; s__
f734a2d4aca4977817f1b0b057c57144,0.0,d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__; g__; s__
6aab690ec6b627c0886f07fde8e54163,0.0,d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae_A_593909; g__Achromobacter
440e9c717fb1e26d960b12fd74f1b72a,0.0,d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Bacillales_B_306087
63bd9d90bd916fb192d054ef4380abf6,0.0,d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Tissierellales; f__Tepidimicrobiaceae
35517c0e6f3735bcdb2704b4b259f623,0.0,d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__UBA2999; g__; s__
a9e3312fe2ffd18038b6894bae6c4774,0.0,d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Isosphaerales; f__Isosphaeraceae; g__Tundrisphaera; s__Tundrisphaera lichenicola
560ba9d582f5c51adc48f2e281d4c1a0,0.0,d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Faecalimonas; s__Faecalimonas phoceensis
efacdfb5b9b7fa2a0f2936016568be38,0.0,d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Tumebacillales; f__; g__; s__
59507a5f387f59d7c9858140ac3df39a,0.0,d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Tissierellales; f__Peptoniphilaceae; g__Anaerococcus
bbd4d267310a6fd118bd40ca35ddb20f,0.0,d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Cellulomonadaceae; g__Cellulomonas_A
ccc51ae8e63e7346831e41fce0331501,0.0,d__Bacteria; p__Myxococcota_A_473307; c__Myxococcia; o__Myxococcales; f__Myxococcaceae; g__; s__
48149652724beb56e8d9f737667768b5,0.0,d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__UBA2999; g__; s__
59ab196265fd94f5e2a680de254479ec,0.0,d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Micromonosporaceae; g__Micromonospora_H_372070
4593e5d972a2e4abf684f9fd90220dfd,0.0,d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae_A_595421; g__Burkholderia
3489318cad946493e1b7cc0e187ced29,0.0,d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales_A_650611; f__Pseudomonadaceae; g__Pseudomonas_E_647464
b26bd6d72ffe8e730b3d3c3f688b01b3,0.0,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales_505101; f__Xanthobacteraceae
3b794c939f8c2c258a0334062caf93e6,0.0,d__Bacteria; p__Bacillota_I; c__Bacilli_A
7c1ebb3507fd752fd3dc215cc801bae5,0.0,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Sphingobacterium
80bb2a1ef7068ccf6150ead53df65e08,0.0,d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus amylovorus
ffab4b5d756bc8a0b9f1c0fb8d7cc2d4,0.0,d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus
d49663bd8c0ce752ce1226a7d76b7ec3,0.0,d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae_A_595421; g__Burkholderia
42147eadb81ff71ba414db880cac1d24,0.0,d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales; f__Lacipirellulaceae
b0a87fe96144dac1cc31513ae7df55f3,0.0,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales_505101; f__Rhizobiaceae; g__Aureimonas_A_501505; s__Aureimonas_A_501505 altamirensis
6f9672f18df52014d87cb50e1573690d,0.0,d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Eisenbergiella; s__Eisenbergiella tayi
c826b61a0ef222785cf8d236060fd3f2,0.0,d__Bacteria; p__Actinomycetota; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__Rubrobacter_D; s__
67653fe73a3d473ea280695cc690c290,0.0,d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__UBA2999; g__; s__
822e66b0744050f428dabfa9ebce4297,0.0,d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Mycobacteriaceae; g__Corynebacterium; s__Corynebacterium stationis
210b3b4a21973748bb9f07d2e432eccc,0.0,d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Lactobacillales; f__Lactobacillaceae; g__Ligilactobacillus
aec60aa165902cee8e970aa821caeb66,0.0,d__Bacteria; p__Bdellovibrionota_473306; c__UBA1018; o__UBA1018; f__UBA1018; g__GWA1-52-35; s__GWA1-52-35 sp001769805
82e680d0467dcf648807aa0a2bdf2857,0.0,d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Brevibacteriaceae; g__Brevibacterium; s__Brevibacterium ravenspurgense
2b638a2d2c5c7cf4b423b994f515acc7,0.0,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__Roseomonas_507234; s__Roseomonas pecuniae
2fed75d22223f131fec6339fd65091ab,0.0,d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales_737866; f__Enterobacteriaceae_A_680892; g__Erwinia_680883
f6d20f120f8c5acf2e07af02b8dec6d1,0.0,d__Bacteria; p__Myxococcota_A_473307; c__Polyangia_463783; o__Polyangiales; f__; g__; s__
05b393b18cb6707b58ff4a1741a72141,0.0,d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__Gemmata; s__
ddc2724b373bd0a9d6a80bc260b413e5,0.0,d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Lactobacillales; f__Aerococcaceae; g__Aerococcus
98e9c7de632f7ce58048bd2f7cc75d25,0.0,d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Actinomycetaceae; g__; s__
f1f7978ed3e8bc208386ab2c28477fb6,0.0,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Prevotella; s__Prevotella bergensis
fc13bae1097a45335e778e23cf6f02cf,0.0,d__Bacteria; p__Actinomycetota; c__Actinomycetes
e36e4c12e172ed55fc55686f8cfb399f,0.0,d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Tissierellales; f__Peptoniphilaceae; g__Anaerococcus; s__
bd617408b5be5e7b8dd12b0a7b9cee00,0.0,d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Isosphaerales; f__Isosphaeraceae; g__Paludisphaera; s__Paludisphaera sp001610895
6291ac5bd1fbfcabe9bb7626acd38a5e,0.0,d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Limisphaerales; f__J093; g__; s__
970d429b20c437d611fdede8e6e0dba2,0.0,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales_505101; f__Kaistiaceae_501637; g__Kaistia
70071438613623b61da70037ad2b4949,0.0,d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Caldilineales; f__Caldilineaceae; g__Caldilinea
25b09a44c309c5645ef5b92e747fbe6b,0.0,d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Bacillales_B_306089; f__Bacillaceae_H_294103; g__Bacillus_P_294101
5012e7cbeaca2328364c010a9e73b03a,0.0,d__Bacteria; p__Deinococcota; c__Deinococci; o__Deinococcales; f__Deinococcaceae; g__Deinococcus_B
175ac12fc50ee7aa3155bb3ad430414e,0.0,d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus
c2981d3d97262b8ba87b6234cfdefbcd,0.0,d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae
3c114032e85be310dbfbbe288a73b856,0.0,d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__
4ad8a1683aec5e6214edb15c6896fafd,0.0,d__Bacteria; p__Chloroflexota; c__Chloroflexia; o__Thermomicrobiales; f__; g__; s__
1dec7c4a2f51f7000feb3f0d2adf3ad3,0.0,d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae_A_595421; g__Burkholderia
944a40bfe067deef036fdda18a14087d,0.0,d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Bacillales_B_306087; f__DSM-1321; g__Peribacillus_A_301373; s__Peribacillus_A_301373 psychrosaccharolyticus
d413884c43b64dcc140e122393f815f9,0.0,d__Bacteria; p__Bacillota_C; c__Negativicutes
9a12027a90f064c4856043f9abc503eb,0.0,d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__Palsa-739; s__Palsa-739 sp003139545
a627059a89e0b91cb84fcc829e33d685,0.0,d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Tissierellales; f__Peptoniphilaceae; g__Peptoniphilus_A
c7afd6963517d7a66bea3498ad731ad6,0.0,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae_486827; g__Sphingobium_A_485959; s__Sphingobium_A_485959 yanoikuyae
f40be3e41bcc481847773b1861b9fe2e,0.0,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides_E_857960; s__Bacteroides_E_857960 coprosuis
4d2abd730f74b1a4527f0f4cbcf8a2df,0.0,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales_B; f__Thermoflexibacteraceae; g__Thermoflexibacter; s__Thermoflexibacter ruber
abc9a0f15a0a2b26a0ee6a5ffe02b562,0.0,d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__; s__
ab6f89dca2931a3bdd074a0a8a16f536,0.0,d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae_A_593909; g__Achromobacter
6c3bda56d7c6ca907300cca0d2719955,0.0,d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Blautia_A_141781; s__Blautia_A_141781 faecis
c126b036695ab63afdca9f34bc2a5384,0.0,d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Kineococcaceae; g__Kineococcus
dbc6f601b85e4a910d5ffffe4e2273d2,0.0,d__Bacteria; p__Bacillota_E; c__Symbiobacteriia; o__Symbiobacteriales; f__Symbiobacteriaceae; g__Symbiobacterium
58e35e7def5758b035d66a0bb7f26ab8,0.0,d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus
af218110f2a93b8b158de9c44209dff1,0.0,d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__Palsa-739; s__Palsa-739 sp003139545
97667bd37f395ee39cf5ef628f6d7e56,0.0,d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae_A_595421; g__Burkholderia
99a992b10e2a080b5b0cd43053b3f60c,0.0,d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae_A_595421
29198ac78a86470946c98cbd683e59b0,0.0,d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Lactobacillales; f__Carnobacteriaceae; g__Atopostipes; s__Atopostipes suicloacalis
ffa00d4d2ed662da57c0ed35ce0d55ed,0.0,d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae_A_595421; g__Burkholderia
43ce1b382e269994ff56114cf9861de6,0.0,d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales_A_650612; f__Cellvibrionaceae; g__Cellvibrio; s__Cellvibrio japonicus
f30978563773f3cf4af0a775c7d0df1c,0.0,d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae
dd96cdf64d1cde303bda64d863b7b2d2,0.0,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales_505101; f__Beijerinckiaceae; g__Beijerinckia; s__Beijerinckia indica
616ce665aa9d3fd798c5f4773932c728,0.0,d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Nocardioidaceae; g__Aeromicrobium
252a61080b9d412940786a175e20196b,0.0,d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Isosphaerales; f__Isosphaeraceae; g__Paludisphaera; s__Paludisphaera sp001610895
7ffa23e9cbef8131c9a2ee5a7963480f,0.0,d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Isosphaerales; f__Isosphaeraceae; g__Paludisphaera; s__Paludisphaera borealis
c51e2b88c0941371ac29c5d8b5f765e6,0.0,d__Bacteria; p__Campylobacterota_A; c__Campylobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter_A_477346; s__Campylobacter_A_477346 concisus
06740bdb1ea0e11a80eeb1aee30cbfee,0.0,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Prevotella; s__Prevotella colorans
a157eac8116e1e0a4ceae842a3c05f65,0.0,d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Nocardioidaceae; g__Nocardioides_A_392796; s__Nocardioides_A_392796 halotolerans
2225b8ba5f0cbc799f7b3f3fa6ec4291,0.0,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales_505101; f__Labraceae; g__Labrys
76e3b88a93316f022fefb1638d581c03,0.0,d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces
d66dd0fd7671bfadf3bcedbbfff41a3a,0.0,d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Anaerobutyricum
058bcd9cb5f86d4b723adb88600632d9,0.0,d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Micrococcaceae; g__Rothia; s__Rothia aeria
cba4ef80ed75e40befc157ab67f27314,0.0,d__Bacteria; p__Myxococcota_A_473307; c__Polyangia_463783; o__Polyangiales; f__Polyangiaceae; g__Phaselicystis; s__Phaselicystis flava
8787a48b5875d193302e3259eb16e3b9,0.0,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae_486827; g__Allosphingosinicella
07ddd25549dc799dc4b32c620d6dbb9b,0.0,d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Micrococcaceae
6ddae2274f6d2d0c0e4916e7c0c525ba,0.0,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas_A; s__Porphyromonas_A sp900120395
65b70f2ec45649f1ca919d5613f1caac,0.0,d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__; s__
a498af7d7cc25fbf94f8631dc2a7dcb8,0.0,d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales_A_650611; f__Pseudomonadaceae; g__Pseudomonas_E_647464
032b07013799820b569d3378b7533596,0.0,d__Bacteria; p__Bacillota_C; c__Negativicutes; o__Veillonellales; f__Negativicoccaceae; g__Negativicoccus; s__Negativicoccus succinicivorans
4bae58dc8614500a6d2e7e16d9d0c60e,0.0,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__Roseomonas_507234
c40ba717b7f82c6143196abbaccc3836,0.0,d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae
b7fac5c5d16bbd2ef1d0ce26d8888243,0.0,d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Mycobacteriaceae; g__Corynebacterium
cafe521d272cc893896f5f7565151ebe,0.0,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Prevotella; s__Prevotella pleuritidis
c5a87e268720c9491fe727018eab9699,0.0,d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__; s__
8f013806c64957b363d872aee3914c27,0.0,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__Pseudoroseomonas; s__Pseudoroseomonas ludipueritiae
6ed76040aa6d2087d2b978ca0a834286,0.0,d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus
2a9977e7c752e38f5adf34ceaf3e3c8b,0.0,d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Nocardioidaceae; g__Nocardioides_A_392796
ac093337a252b0fca6e80c601f6266e5,0.0,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales_505101; f__Hyphomicrobiaceae
bd90a0598d57a2147157db532f395a43,0.0,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Prevotella; s__Prevotella sp001553265
d3d627197a5a3f8385ddad7fe82b4ec5,0.0,d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales_A_650611; f__Pseudomonadaceae; g__Pseudomonas_E_647464
84de0aef7551abecff0e1223ec28a76f,0.0,d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Lactobacillales; f__Aerococcaceae; g__Globicatella; s__
36f55052b5a6d5c2562fdbb0790e8962,0.0,d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Lactobacillales; f__Enterococcaceae
97458e7cfc1467189d37b08b9b4c1a94,0.0,d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Peptostreptococcales; f__Peptostreptococcaceae_256921; g__Terrisporobacter
35463bc1c2e98488e320e71ba4f4b9f9,0.0,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Paracoccus; s__Paracoccus sphaerophysae
8d16be9ec23ee19cd16172083ba5a1f1,0.0,d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Ruminococcus_B; s__Ruminococcus_B gnavus
d984534ce6967af59c93b4ba9ac7282f,0.0,d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus
40624b9074efa1ee035e6a6645ae94be,0.0,d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Mycobacteriaceae; g__Tomitella; s__Tomitella biformata
4b2e3951b74f24c221b64b51740fd5a9,0.0,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales_505101; f__Xanthobacteraceae
d319b18dda7c550c617457bef44112ae,0.0,d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus
0c2cb2dd5f70ff1e7f54a4d206472e4b,0.0,d__Bacteria; p__Actinomycetota; c__Acidimicrobiia_401430; o__Acidimicrobiales; f__UBA8139; g__Rhabdothermincola; s__Rhabdothermincola sediminis
23806f3680bcbd77456698e2e10c891e,0.0,d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales_A_650611; f__Pseudomonadaceae; g__Pseudomonas_E_650227; s__Pseudomonas_E_650227 peli
fa4aef512974ccf7dc4ad09a537e4266,0.0,d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Actinomycetaceae; g__Pauljensenia
404680ffe63620a5252625c0a56f8f54,0.0,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Marinifilaceae; g__Butyricimonas; s__Butyricimonas virosa
93c2e0016a811fcc6b689fe52ca891f0,0.0,d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Actinomycetaceae; g__Scrofimicrobium; s__Scrofimicrobium minihominis
e29d1f9d77acb19d5054ca06e30e87c0,0.0,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__Craurococcus; s__Craurococcus roseus
16eefa9424e6d7ba6e9144b8b803c414,0.0,d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus
898323cb0addc3521ee4ac1a8d6a7162,0.0,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__Belnapia; s__Belnapia soli
da331fdfe5088ab682f59e1b2d2a6f5e,0.0,d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Mycobacteriaceae; g__Corynebacterium
4125c618ef04d6d42d52c4b4e1d2c981,0.0,d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Bacillales_B_306087; f__DSM-18226_301387
eab15b4c3ceba9cbaddfd6a14bf644b5,0.0,d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales_A_660879; f__Moraxellaceae; g__Acinetobacter
3cb9d927bf474ddeb4d6d35946c2a1cd,0.0,d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Clostridiales; f__Clostridiaceae_222000; g__Clostridium_J; s__Clostridium_J huakuii
dee09f0a9256f36033b07b418513e1e4,0.0,d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Clostridiales; f__Clostridiaceae_222000; g__Clostridium_J
e2feb2b6531b67ac4fee655e52d3e52e,0.0,d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Oscillospirales; f__Acutalibacteraceae; g__Ruminococcus_E; s__Ruminococcus_E sp003438075
c04c1354be8e7a3d59db93b225216141,0.0,d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Isosphaerales; f__Isosphaeraceae; g__Aquisphaera; s__
8c70d85e4138e37682af436070b5ff8e,0.0,d__Bacteria; p__Actinomycetota; c__Acidimicrobiia_401430; o__IMCC26256; f__PALSA-555; g__SHUY01; s__
38670de99284cd726f5cc4a84e182aff,0.0,d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptomycetales_400645; f__Streptomycetaceae_400641; g__Streptomyces_400150
394329558643a9c9c29285b4064c0966,0.0,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales_505101; f__Beijerinckiaceae; g__Bosea
36eb3042d290dec5e61a4e9cac458c21,0.0,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Parabacteroides_B_862066; s__Parabacteroides_B_862066 distasonis
cda62436c3e056577b73e35df4627fa6,0.0,d__Bacteria; p__Planctomycetota; c__Brocadiia; o__Brocadiales; f__; g__; s__
975c3401bf8cb52fcce4ebfca3c2b037,0.0,d__Bacteria; p__Chloroflexota; c__Limnocylindria; o__Limnocylindrales; f__CSP1-4; g__GWC2-73-18; s__
2e887c0da719bd276f508b68c45bea21,0.0,d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Micromonosporaceae; g__Actinoplanes
13d09dd780fcee32a9767967eb340413,0.0,d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Pseudonocardiaceae; g__Saccharopolyspora_D_379453
b5971ce87e90a061e71c3299fbaf3d90,0.0,d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptosporangiales; f__Streptosporangiaceae; g__Nonomuraea_394555
9666d4348db6c51133af69b204999bb4,0.0,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Prevotella; s__Prevotella oris
5d1a9a2e2d922a1a54d47857d7f01a47,0.0,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales_505101; f__Beijerinckiaceae; g__Methylobacterium
004084dc7460360f42bca313252520a0,0.0,d__Bacteria; p__Bacillota_A_368345; c__Clostridia_258483; o__Tissierellales; f__Peptoniphilaceae; g__Neofamilia; s__Neofamilia massiliensis
296d9f199b05feb051ba8958dad1b07f,0.0,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Prevotella; s__Prevotella bergensis
ae62cfaa8f3476de74c0ea27bc86a118,0.0,d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales_505101; f__Xanthobacteraceae; g__; s__
5144ccb97aa4ecdc456a7599d22dfa26,0.0,d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__F1-60-MAGs163
